OBJECTID,CODUOME,NIF,NOME,TIPOAGRUPAMENTO,MORADA,LOCALIDADE,CONCELHO,DISTRITO,CODESCOLAMESEDE,CODDSR,CODQZP,GRUPONATUREZAINST,NUM_ESCOLAS,FAX,URL,EMAIL,TELEFONE,x,y
13797,151944,600075419,"Agrupamento de Escolas Dr. José Leite de Vasconcelos, Tarouca",Agrupada,Avenida Dr. Francisco de Sá Carneiro,TAROUCA,Tarouca,Viseu,346275,Norte,QZP.18,Publico,3,254679599,http://aetarouca.pt,direcao@aetarouca.edu.gov.pt;servicos@aetarouca.edu.gov.pt,254678555;254679769,30339.7001702028,151119.20129342
13798,151208,600077829,"Agrupamento de Escolas Guerra Junqueiro, Freixo de Espada à Cinta",Agrupada,"Rua Dr. Valentim Garcia, n.º 28",FREIXO DE ESPADA À CINTA,Freixo de Espada à Cinta,Bragança,345404,Norte,QZP.16,Publico,3,279653870,www.freixoespcinta.pt,direcao@aegjunqueiro.edu.gov.pt;servicos@aegjunqueiro.edu.gov.pt,279653452;279652828,111207.529343966,158882.135039359
13799,151269,600077810,"Agrupamento de Escolas Tenente-Coronel Adão Carrapatoso, Vila Nova de Foz Côa",Agrupada,"Avª Cidade Nova, nº 4",VILA NOVA DE FOZ CÔA,Vila Nova de Foz Côa,Guarda,402904,Norte,QZP.16,Publico,2,279764204,http://escola.fozcoa.net,direcao@fozcoa.edu.gov.pt;servicos@fozcoa.edu.gov.pt,279762247,83052.4482243244,157401.93961832
13800,150575,600072428,"Agrupamento de Escolas Dr. Ramiro Salgado, Torre de Moncorvo",Agrupada,Bairro de S. Paulo,TORRE DE MONCORVO,Torre de Moncorvo,Bragança,343420,Norte,QZP.16,Publico,8,279254173,http://www.aetmoncorvo.com/,direcao@rsalgado-moncorvo.edu.gov.pt;servicos@rsalgado-moncorvo.edu.gov.pt,279200280;966180814,90162.1580737137,167933.903722882
13801,150095,600073947,"Agrupamento de Escolas Álvaro Coutinho - O Magriço, Penedono",Agrupada,Lugar do Prazo Velho,PENEDONO,Penedono,Viseu,345155,Norte,QZP.19,Publico,2,254509019,http://aepenedono.blogspot.pt,direcao@aeacoutinho.edu.gov.pt;servicos@aeacoutinho.edu.gov.pt,254509010;254509011,61679.4246702468,147181.538487442
13802,152948,600083241,"Agrupamento de Escolas da Sé, Lamego",Agrupada,Qt. da Cerca,LAMEGO,Lamego,Viseu,402898,Norte,QZP.18,Publico,3,254615079,http://www.aves.edu.pt/website/,direcao@aelamego.edu.gov.pt;servicos@aelamego.edu.gov.pt,254600280;254688059,27503.5538638931,158164.803501172
13803,152742,600076300,"Agrupamento de Escolas Professor António da Natividade, Mesão Frio",Agrupada,Lg. da Independência,MESÃO FRIO,Mesão Frio,Vila Real,346032,Norte,QZP.18,Publico,2,254891404,escolas.uevora.pt/mesaofrioedu/,direcao@aepan.edu.gov.pt;servicos@aepan.edu.gov.pt,254892345;254893023,20020.202230854,165042.621768446
13804,152778,600077144,Agrupamento de Escolas de Murça,Agrupada,Rua Frei Dom Diogo de Murça,MURÇA,Murça,Vila Real,346305,Norte,QZP.13,Publico,2,259512719,avmurca.org/portal,direcao@aemurca.edu.gov.pt;servicos@aemurca.edu.gov.pt,259511210,56887.5710282157,193059.823124517
13805,152780,600084132,"Agrupamento de Escolas Dr. João Araújo Correia, Peso da Régua",Agrupada,Avenida Sacadura Cabral,GODIM,Peso da Régua,Vila Real,401511,Norte,QZP.18,Publico,6,254322262,http://www.escolasjoaodearaujocorreia.com/,direcao@aejac.edu.gov.pt;servicos@aejac.edu.gov.pt,254320720,27771.5219181604,166191.993909661
13806,152808,600076237,"Agrupamento de Escolas Miguel Torga, Sabrosa",Agrupada,Rua das Eiras,SABROSA,Sabrosa,Vila Real,345945,Norte,QZP.15,Publico,3,259937349,http://migueltorgasabrosa.wix.com/escola,direcao@miguel-torga-sabrosa.edu.gov.pt;servicos@miguel-torga-sabrosa.edu.gov.pt,259937340;259937341,46541.0951299981,177622.247094524
13807,152810,600077047,Agrupamento de Escolas de Santa Marta de Penaguião,Agrupada,Rua de Santa Comba,SANTA MARTA DE PENAGUIÃO,Santa Marta de Penaguião,Vila Real,343055,Norte,QZP.18,Publico,5,254811051,http://ave-smpenaguiao.pt/,direcao@aesmp.edu.gov.pt;servicos@aesmp.edu.gov.pt,254821242,29202.5774247524,171299.651660793
13808,152857,600085082,"Agrupamento de Escolas Morgado de Mateus, Vila Real",Agrupada,R. Dr. Sebastião Ribeiro,VILA REAL,Vila Real,Vila Real,402291,Norte,QZP.15,Publico,8,259325939,http://www.aemm.pt,direcao@ae-mm.edu.gov.pt;servicos@ae-mm.edu.gov.pt,259325632;259326833,34334.4358057179,180700.271417367
13809,152869,600077128,"Agrupamento de Escolas Diogo Cão, Vila Real",Agrupada,R. Dr. Manuel Cardona,VILA REAL,Vila Real,Vila Real,340996,Norte,QZP.15,Publico,18,259302468,http://diogocao.edu.pt/,direcao@aedcao.edu.gov.pt;servicos@aedcao.edu.gov.pt,259302460;259302461,33045.3537274803,181460.740292573
13810,152699,600076652,"Agrupamento de Escolas D. Sancho II, Alijó",Agrupada,Avenida 25 de Abril,ALIJÓ,Alijó,Vila Real,340959,Norte,QZP.13,Publico,8,259958250,http://www.aealijo.edu.pt/,direcao@aealijo.edu.gov.pt;servicos@aealijo.edu.gov.pt,259959120;259950441,54939.7201196037,178575.321186888
13811,151816,600085953,"Agrupamento de Escolas Emídio Garcia, Bragança",Agrupada,Rua Eng. Adelino Amaro da Costa,BRAGANÇA,Bragança,Bragança,401638,Norte,QZP.14,Publico,7,273322514,http://www.aeemidiogarcia.pt/,direcao@aeemidiogarcia.edu.gov.pt;servicos@aeemidiogarcia.edu.gov.pt,273331192;273331583,113846.47885795,238036.709080337
13812,151841,600075699,Agrupamento de Escolas de Vila Flor,Agrupada,Estrada Nacional,VILA FLOR,Vila Flor,Bragança,346184,Norte,QZP.16,Publico,8,278512363,escolasvilaflor.net,direcao@agrupvilaflor.edu.gov.pt;servicos@agrupvilaflor.edu.gov.pt,278518200;278516108,82133.3429349501,182161.388961017
13813,151191,600081354,Agrupamento de Escolas de Mogadouro,Agrupada,"Rua Luís de Camões, 5",MOGADOURO,Mogadouro,Bragança,403684,Norte,QZP.17,Publico,3,279341871,ae-mogadouro.pt,direcao@aemogadouro.edu.gov.pt;servicos@aemogadouro.edu.gov.pt,279341369,118723.041918143,186628.232560449
13814,150447,600081931,Agrupamento de Escolas de Alfândega da Fé,Agrupada,R. da Escola Preparatória,ALFÂNDEGA DA FÉ,Alfândega da Fé,Bragança,346160,Norte,QZP.16,Publico,3,279460019,http://www.agrupalfandegafe.com/moodle/,direcao@alfandegaescola.edu.gov.pt;servicos@alfandegaescola.edu.gov.pt,279460010;279460011,97965.1089145234,186725.605065411
13815,150526,600077721,Agrupamento de Escolas de Macedo de Cavaleiros,Agrupada,Rua Engenheiro Moura Pegado,MACEDO DE CAVALEIROS,Macedo de Cavaleiros,Bragança,345398,Norte,QZP.14,Publico,4,278421021,http://www.agescmacedo.edu.pt/,direcao@aemcavaleiros.edu.gov.pt;servicos@aemcavaleiros.edu.gov.pt,278421680;278240161,97178.7838955799,208443.606795565
13816,150538,600081818,Agrupamento de Escolas de Miranda do Douro,Agrupada,R. Coronel Eduardo Beça,MIRANDA DO DOURO,Miranda do Douro,Bragança,403738,Norte,QZP.17,Publico,4,273432355,https://www.aemd.pt,direcao@aemdouro.edu.gov.pt;servicos@aemdouro.edu.gov.pt,273431330,154748.426597225,205348.739426474
13817,150678,600076784,Agrupamento de Escolas de Vimioso,Agrupada,Bairro de S. Sebastião,VIMIOSO,Vimioso,Bragança,345374,Norte,QZP.17,Publico,2,273512341,,direcao@aevimioso.edu.gov.pt;servicos@aevimioso.edu.gov.pt,273518060,133728.998116263,213966.890499777
13818,150680,600082075,"Agrupamento de Escolas D. Afonso III, Vinhais",Agrupada,"Rua da Corujeira, nº 22",VINHAIS,Vinhais,Bragança,403672,Norte,QZP.14,Publico,6,273771090,http://www.afonso3-aevinhais.pt/,direcao@aevinhais.edu.gov.pt;servicos@aevinhais.edu.gov.pt,273770100,93846.1116742711,241674.656284979
13819,152973,600084264,"Agrupamento de Escolas Abade de Baçal, Bragança",Agrupada,Av. General Humberto Delgado,BRAGANÇA,Bragança,Bragança,400671,Norte,QZP.14,Publico,8,273331114,www.aeabadebacal.pt,direcao@abadebacal.edu.gov.pt;servicos@abadebacal.edu.gov.pt,273322163;273322462,113977.500805203,238473.538628316
13820,152997,600072584,Agrupamento de Escolas de Mirandela,Agrupada,Rua D. Afonso III,MIRANDELA,Mirandela,Bragança,403702,Norte,QZP.13,Publico,10,278265614,http://aemirandela.org,direcao@aemirandela.edu.gov.pt;servicos@aemirandela.edu.gov.pt,278201350,79530.1520184482,201452.253056568
13821,153059,600085961,"Agrupamento de Escolas Miguel Torga, Bragança",Agrupada,Rua Miguel Torga,BRAGANÇA,Bragança,Bragança,402230,Norte,QZP.14,Publico,3,273381079,http://aemigueltorga.pt/,direcao@aemigueltorga.edu.gov.pt;servicos@aemigueltorga.edu.gov.pt,273381467,115079.305883126,238367.108559505
13822,145014,600086607,"Agrupamento de Escolas de Albufeira Poente, Albufeira",Agrupada,Rua das Escolas,ALBUFEIRA,Albufeira,Faro,400506,Algarve,QZP.61,Publico,8,289586892,www.alpoente.org,direcao@alpoente.edu.gov.pt;servicos@alpoente.edu.gov.pt,289586779;289586780,-10179.5106684229,-285742.186807687
13823,145026,600073840,"Agrupamento de Escolas de Ferreiras, Albufeira",Agrupada,Rua da Igreja,FERREIRAS,Albufeira,Faro,344898,Algarve,QZP.61,Publico,10,289249989,www.albufeiraoriental.pt,direcao@aeferreiras.edu.gov.pt;servicos@aeferreiras.edu.gov.pt,289 249 969;289249960,-10067.7659634585,-281760.248827355
13824,145051,600082547,"Agrupamento de Escolas Professora Piedade Matoso, Aljezur",Agrupada,Barrada,ALJEZUR,Aljezur,Faro,330905,Algarve,QZP.59,Publico,3,282998713,aealjezur.pt,direcao@aealjezur.edu.gov.pt;servicos@aealjezur.edu.gov.pt,282990180,-58776.2375611496,-260491.365341594
13825,145063,600081370,Agrupamento de Escolas de Castro Marim,Agrupada,"Avenida Dr. José Afonso Gomes, Apartado 62",CASTRO MARIM,Castro Marim,Faro,344862,Algarve,QZP.63,Publico,5,281531713,https://aectm.pt/,direcao@aectm.edu.gov.pt;servicos@aectm.edu.gov.pt,281510170;281531708,60867.1697418729,-271661.296485781
13826,145087,600078647,"Agrupamento de Escolas D. Afonso III, Faro",Agrupada,Rua Luis de Camões,FARO,Faro,Faro,340686,Algarve,QZP.62,Publico,4,289892711,https://agr-afonso3.net/,direcao@agrupamentoafonso3.edu.gov.pt;servicos@agrupamentoafonso3.edu.gov.pt,289892710;289892713,17197.627492474,-293611.01314339
13827,145099,600085350,"Agrupamento de Escolas João de Deus, Faro",Agrupada,Avenida 5 de Outubro,FARO,Faro,Faro,400300,Algarve,QZP.62,Publico,5,289822350,https://aejdfaro.pt/,direcao@aejdfaro.edu.gov.pt;servicos@aejdfaro.edu.gov.pt,289822030;289806371,18844.9886673008,-294051.422161411
13828,145105,600077683,"Agrupamento de Escolas de Montenegro, Faro",Agrupada,Rua Prof. José Sousa Ferradeira,FARO,Faro,Faro,344850,Algarve,QZP.62,Publico,5,289818896,www.agrupamontenegro.com,direcao@aemontenegro.edu.gov.pt;servicos@aemontenegro.edu.gov.pt,289818894;289819668,15058.8486455393,-292640.16186922
13829,145130,600084140,"Agrupamento de Escolas Rio Arade, Lagoa",Agrupada,R. da Escola,PARCHAL,Lagoa,Faro,344450,Algarve,QZP.60,Publico,8,282405009,www.aera.pt,direcao@rioarade.edu.gov.pt;servicos@rioarade.edu.gov.pt,282405000;282405001,-33897.6314081102,-280877.646941389
13830,145142,600080781,"Agrupamento de Escolas de Almancil, Loulé",Agrupada,Largo Poeta Clementino Baeta,ALMANCIL,Loulé,Faro,341083,Algarve,QZP.61,Publico,7,289397294,http://www.avalmancil.pt ,direcao@aealmancil.edu.gov.pt;servicos@aealmancil.edu.gov.pt,289373560,8706.9083443056,-286864.83703285
13831,145178,600081281,"Agrupamento de Escolas Eng. Duarte Pacheco, Loulé",Agrupada,Rua José António Madeira - Apartado 193,LOULÉ,Loulé,Faro,341400,Algarve,QZP.61,Publico,12,289416780,https://aedpacheco.pt/,direcao@aedpacheco.edu.gov.pt;servicos@aedpacheco.edu.gov.pt,289373600,9433.23328180015,-280412.570696568
13832,145180,600080536,Agrupamento de Escolas de Monchique,Agrupada,Estrada de Sabóia,MONCHIQUE,Monchique,Faro,344837,Algarve,QZP.60,Publico,4,282912358,https://www.aemonchique.pt/,direcao@aemonchique.edu.gov.pt;servicos@aemonchique.edu.gov.pt,282912161;282912198,-37272.3039139207,-260668.923022396
13833,145191,600085791,"Agrupamento de Escolas Professor Paula Nogueira, Olhão",Agrupada,R. da Comunidade Lusíada,OLHÃO,Olhão,Faro,342830,Algarve,QZP.62,Publico,8,289715004,www.aeppn.pt,direcao@aeppn.edu.gov.pt;servicos@aeppn.edu.gov.pt,289702154;289723700,25202.2527303512,-291888.544753389
13834,145221,600081419,"Agrupamento de Escolas João da Rosa, Olhão",Agrupada,Rua Caique Bom Sucesso - Quelfes,OLHÃO,Olhão,Faro,342385,Algarve,QZP.62,Publico,4,289700639,www.agrupjrosa.net,direcao@joaodarosa.edu.gov.pt;servicos@joaodarosa.edu.gov.pt,289700630;289700632,26735.6363154507,-292333.673894792
13835,145269,600081559,Agrupamento de Escolas Silves Sul,Agrupada,Sítio da Torre – Apartado 260,ARMAÇÃO DE PÊRA,Silves,Faro,344801,Algarve,QZP.60,Publico,8,282315321,http://www.silvessul.com/,direcao@silvessul.edu.gov.pt;servicos@silvessul.edu.gov.pt,282322411,-19927.9162408199,-284080.08125077
13836,145282,600080765,Agrupamento de Escolas de Vila do Bispo,Agrupada,Rua Santa Maria do Cabo,VILA DO BISPO,Vila do Bispo,Faro,344795,Algarve,QZP.59,Publico,7,282639186,https://aevb.pt/,direcao@aevila-bispo.edu.gov.pt;servicos@aevila-bispo.edu.gov.pt,282639366,-69415.6857774846,-286778.04727594
13837,145312,600078442,"Agrupamento de Escolas Dr. Jorge Augusto Correia, Tavira",Agrupada,R. Luís de Camões,TAVIRA,Tavira,Faro,400464,Algarve,QZP.63,Publico,5,281320449,www.estavira.com,direcao@aejcorreia.edu.gov.pt;servicos@aejcorreia.edu.gov.pt,281320440;281326492,42656.6039648268,-282739.707452798
13838,145324,600080943,"Agrupamento de Escolas D. Manuel I, Tavira",Agrupada,R. Dr. Fausto Cansado-Apart. 93,TAVIRA,Tavira,Faro,340844,Algarve,QZP.63,Publico,9,281380279,http://dmtavira.pt/,direcao@dmtavira.edu.gov.pt;servicos@dmtavira.edu.gov.pt,961167468;281380270,42764.7630782914,-282851.697525884
13839,145336,600084337,"Agrupamento de Escolas Dr.ª Laura Ayres, Loulé",Agrupada,R. do Forte Novo,QUARTEIRA,Loulé,Faro,401596,Algarve,QZP.61,Publico,8,289388541,www.esla.edu.pt,direcao@esla.edu.gov.pt;servicos@esla.edu.gov.pt,289301863;289388159,3665.79830151067,-288584.820079377
13840,145348,600065111,Agrupamento de Escolas de Vila Real de Santo António,Agrupada,R. Dr. José Campos Coroa,VILA REAL SANTO ANTÓNIO,Vila Real de Santo António,Faro,403726,Algarve,QZP.63,Publico,3,281512899,www.aevrsa.com,direcao@aevrsa.edu.gov.pt;servicos@aevrsa.edu.gov.pt,281511563;281511573,63217.4073109645,-274045.002002822
13841,145373,600084167,"Agrupamento de Escolas José Belchior Viegas, São Brás de Alportel",Agrupada,Sítio da Calçada,SÃO BRÁS DE ALPORTEL,São Brás de Alportel,Faro,400440,Algarve,QZP.62,Publico,9,289840119,www.aejbv.pt,direcao@aejbv.edu.gov.pt;servicos@aejbv.edu.gov.pt,289840110,20865.8733029731,-279186.991669451
13842,145385,600084345,Agrupamento de Escolas de Albufeira,Agrupada,Vale de Pedras,ALBUFEIRA,Albufeira,Faro,346883,Algarve,QZP.61,Publico,5,289590139,www.aealbufeira.pt,direcao@aealbufeira.edu.gov.pt;servicos@aealbufeira.edu.gov.pt,289590130;289590135,-9472.46982463002,-284313.701621412
13843,145397,600082989,"Agrupamento de Escolas Tomás Cabreira, Faro",Agrupada,R. Manuel de Arriaga nº 2,FARO,Faro,Faro,400476,Algarve,QZP.62,Publico,4,289889580,http://www.agr-tc.pt,direcao@tomascabreira.edu.gov.pt;servicos@tomascabreira.edu.gov.pt,289889570;289805642,18308.6801023354,-294355.570458016
13844,145403,600084094,"Agrupamento de Escolas Padre António Martins de Oliveira, Lagoa",Agrupada,Bairro CHE Lagoense,LAGOA,Lagoa,Faro,402382,Algarve,QZP.60,Publico,6,282340318,http://www.espamol.pt/,direcao@aeaoliveira.edu.gov.pt;servicos@aeaoliveira.edu.gov.pt,282340310;282340315,-28211.4439023971,-280678.067184675
13845,145415,600085040,"Agrupamento de Escolas Júlio Dantas, Lagos",Agrupada,Rua Filarmónica 1º de Maio,LAGOS,Lagos,Faro,400312,Algarve,QZP.59,Publico,5,282770999,http://www.aejd.pt/,direcao@aejd.edu.gov.pt;servicos@aejd.edu.gov.pt,282770990;282770994,-48790.7640605264,-284634.416108319
13846,145427,600084175,"Agrupamento de Escolas Gil Eanes, Lagos",Agrupada,Rua da Escola Gil Eanes,LAGOS,Lagos,Faro,400233,Algarve,QZP.59,Publico,7,282768875,www.aegileanes.pt,direcao@aegileanes.edu.gov.pt;servicos@aegileanes.edu.gov.pt,282770160,-49270.0392738618,-285353.8879565
13847,145439,600082822,"Agrupamento de Escolas D. Dinis, Loulé",Agrupada,Quinta do Romão,QUARTEIRA,Loulé,Faro,342865,Algarve,QZP.61,Publico,2,289388136,aeddinis-quarteira.pt,direcao@ddinis-quarteira.edu.gov.pt;servicos@ddinis-quarteira.edu.gov.pt,289313402;289313635,2147.95216898314,-287700.062457396
13848,145440,600082970,"Agrupamento de Escolas Padre João Coelho Cabanita, Loulé",Agrupada,Rua Padre João Coelho Cabanita,LOULÉ,Loulé,Faro,341964,Algarve,QZP.61,Publico,15,289412967,https://agrupamentocabanita.edu.pt/,direcao@aejcabanita.edu.gov.pt;servicos@aejcabanita.edu.gov.pt,289373650,11353.3860532531,-281346.213156955
13849,145452,600083535,"Agrupamento de Escolas Dr. Alberto Iria, Olhão",Agrupada,Praça Dr. Alberto Iria,OLHÃO,Olhão,Faro,341046,Algarve,QZP.62,Publico,3,289710679,https://www.agrupalbertoiria.edu.pt/;www.eb23albertoiria.pt,direcao@agrupalbertoiria.edu.gov.pt;servicos@agrupalbertoiria.edu.gov.pt,289710670,25485.2948323338,-292833.832090833
13850,145464,600083314,"Agrupamento de Escolas Manuel Teixeira Gomes, Portimão",Agrupada,Avenida S. João de Deus,PORTIMÃO,Portimão,Faro,400336,Algarve,QZP.60,Publico,4,282415049,www.esmtg.pt,direcao@aemtg.edu.gov.pt;servicos@aemtg.edu.gov.pt,282450410;282450792,-36666.0530969182,-280492.050172161
13851,145476,600085708,"Agrupamento de Escolas Poeta António Aleixo, Portimão",Agrupada,Avenida 25 de Abril,PORTIMÃO,Portimão,Faro,400385,Algarve,QZP.60,Publico,3,282423803,https://www.aepaa.pt,direcao@aeaaleixo.edu.gov.pt;servicos@aeaaleixo.edu.gov.pt,282470140;282470144,-36175.8170798469,-281991.993974746
13852,145488,600083292,"Agrupamento de Escolas Eng. Nuno Mergulhão, Portimão",Agrupada,Alto do Alfarrobal,PORTIMÃO,Portimão,Faro,346536,Algarve,QZP.60,Publico,3,282400115,https://aveenm-public.sharepoint.com/;https://aveenmergulhao.wixsite.com/aveenm,direcao@aveenm.edu.gov.pt;servicos@aveenm.edu.gov.pt,282400110;282400112,-36941.4790174125,-280267.105686525
13853,145490,600083330,"Agrupamento de Escolas Júdice Fialho, Portimão",Agrupada,Avenida Fernando Pessoa – Vale Lagar Apartado 1045,PORTIMÃO,Portimão,Faro,342671,Algarve,QZP.60,Publico,6,282430219,http://www.judicefialho.pt/,direcao@aejudicefialho.edu.gov.pt;servicos@aejudicefialho.edu.gov.pt,282430210,-37639.0403845536,-280271.567070592
13854,145518,600084353,"Agrupamento de Escolas D. José I, Vila Real de Santo António",Agrupada,R. Stº António de Arenilha,VILA REAL SANTO ANTÓNIO,Vila Real de Santo António,Faro,340753,Algarve,QZP.63,Publico,4,281510155,www.aedji.pt,direcao@aedjose1.edu.gov.pt;servicos@aedjose1.edu.gov.pt,281510150,63379.7764999413,-274701.950707257
13855,145520,600084159,Agrupamento de Escolas de Alcoutim,Agrupada,Rua Portas do Laborato,MARTIM LONGO,Alcoutim,Faro,330693,Algarve,QZP.63,Publico,2,281490109,https://www.agrupamento-alcoutim.com/,direcao@aealcoutim.edu.gov.pt;servicos@aealcoutim.edu.gov.pt,281490100;281540161,32098.7809676297,-247065.245593045
13856,145531,600084124,"Agrupamento de Escolas de Bemposta, Portimão",Agrupada,Rua Pedro Osório,PORTIMÃO,Portimão,Faro,346895,Algarve,QZP.60,Publico,9,282244401,http://aebemposta.com/ ,direcao@aebemposta.edu.gov.pt;servicos@aebemposta.edu.gov.pt,282244400,-38684.5598518756,-280948.417207228
13857,145543,600085597,"Agrupamento de Escolas Dr. Francisco Fernandes Lopes, Olhão",Agrupada,Avenida Dr. Francisco Sá Carneiro,OLHÃO,Olhão,Faro,400178,Algarve,QZP.62,Publico,5,289700459,www.aeffl.pt,direcao@aeffl.edu.gov.pt;servicos@aeffl.edu.gov.pt,289700450;289700454,26170.8972399095,-292635.261803664
13858,145555,600085007,Agrupamento de Escolas de Silves,Agrupada,Lg. da República,SILVES,Silves,Faro,400531,Algarve,QZP.60,Publico,12,282444470,http://www.aesilves.pt/,direcao@aesilves.edu.gov.pt;servicos@aesilves.edu.gov.pt,282440460,-27789.2817031339,-274986.73814387
13859,145567,600086097,"Agrupamento de Escolas Pinheiro e Rosa, Faro",Agrupada,"Rua António Gedeão, nº1",FARO,Faro,Faro,402515,Algarve,QZP.62,Publico,9,289894379,http://www.aeprosa.pt/,direcao@aeprosa.edu.gov.pt;servicos@aeprosa.edu.gov.pt,289894370;289894374,18250.3533895374,-292728.747165426
13860,172480,600085066,"Agrupamento de Escolas de Cister de Alcobaça, Alcobaça",Agrupada,Rua Costa Veiga,ALCOBAÇA,Alcobaça,Leiria,401286,Lisboa e Vale do Tejo,QZP.39,Publico,23,262596460,www.aecister.pt,direcao@aealcobaca.edu.gov.pt;servicos@aealcobaca.edu.gov.pt,262505170,-72189.611500976,-13739.8171617705
13861,171967,600080030,"Agrupamento de Escolas D. João II, Caldas da Rainha",Agrupada,R. Dr. Artur Figueiredo Rego,CALDAS DA RAINHA,Caldas da Rainha,Leiria,340807,Lisboa e Vale do Tejo,QZP.39,Publico,13,262842302,http://www.agdjoao.org,servicos@agdjoao.edu.gov.pt;direcao@agdjoao.edu.gov.pt,262870700,-86106.9122489493,-28096.4196404794
13862,172170,600085228,"Agrupamento de Escolas Raul Proença, Caldas da Rainha",Agrupada,R. D. João II - Bairro Arneiros,CALDAS DA RAINHA,Caldas da Rainha,Leiria,402667,Lisboa e Vale do Tejo,QZP.39,Publico,11,262840561,aerp.pt,direcao@aerp.edu.gov.pt;servicos@aerp.edu.gov.pt,262840560;262840565,-87187.1486403369,-28034.8517658283
