OBJECTID,CODUOME,NOMEUO,CODESCME,NOME,SEDE,MORADA,LOCALIDADE,CONCELHO,DISTRITO,CODDSR,CODQZP,CICLO,NATUREZAINSTITUCIONAL_DESC,FAX,URL,EMAIL,TELEFONE,x,y
141545,161597,Agrupamento de Escolas de Gouveia,222859,"Escola Básica de Folgosinho, Gouveia",N,R. das Escolas,FOLGOSINHO,Gouveia,Guarda,Centro,QZP.32,1º Ciclo,Redes dos ministérios,,,,238745864,52437.0957033258,93648.1292869954
141546,161597,Agrupamento de Escolas de Gouveia,228552,"Escola Básica de Lagarinhos, Gouveia",N,Rua das Escolas,LAGARINHOS,Gouveia,Guarda,Centro,QZP.32,1º Ciclo,Redes dos ministérios,,,,238481286,37738.0776094246,96216.7876421076
141547,,,515036,Jardim De Infância Da Associação De Beneficência Popular De Gouveia,N,Rua Da Associação Beneficência Popular De Gouveia,GOUVEIA,Gouveia,Guarda,Centro,QZP.32,Pré-escolar,IPSS ou equiparada,238490003,,helenasantos@abpg.pt;ji.assbenefpopular@escolas.min-edu.pt,238490000
141548,,,515048,Jardim Infantil ""A Nossa Casa"",N,Lg. Zulmira De Sousa Bellino,GOUVEIA,Gouveia,Guarda,Centro,QZP.32,Pré-escolar,IPSS ou equiparada,238491952,,ji.ancasa@escolas.min-edu.pt,238492379
141549,,,803340,Instituto de Gouveia - Escola Profissional - Lda,N,Bairro do Farvão,GOUVEIA,Gouveia,Guarda,Centro,QZP.32,Profissional;3º Ciclo,Particular,238492038,,it.gouveia@escolas.min-edu.pt,238492038,45957.9722514037,91146.559706491
141550,,,515061,Creche-Jardim Infantil Da Casa Do Povo,N,R. Dr. António Mendes - 94,VILA NOVA DE TAZEM,Gouveia,Guarda,Centro,QZP.32,Pré-escolar,IPSS ou equiparada,,,cre.jicpovo@escolas.min-edu.pt,238486404
141551,,,807620,INOVINTER - Centro de Formação e de Inovação Tecnológica - Gouveia,S,"Av. Bombeiros Voluntários, 3",GOUVEIA,Gouveia,Guarda,Centro,QZP.32,Profissional,Redes dos ministérios,,,,,45811.9443309686,91777.7884632471
141552,,,800199,Centro Educativo do Mondego,N,Quinta da Mitra,CAVADOUDE,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,271926455,,,271920000,70406.6034001116,102017.461286049
141553,162012,"Agrupamento de Escolas da Sé, Guarda",626673,"Jardim de Infância de Póvoa do Mileu, Guarda",N,Rua Cidade de Watergury - Póvoa do Mileu,GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,Redes dos ministérios,,,ji.povoamileu@escolas.min-edu.pt,271222935,74494.6585551882,97603.7364516776
141554,162012,"Agrupamento de Escolas da Sé, Guarda",623398,"Jardim de Infância de Panóias de Cima, Guarda",N,Jardim de Infancia de Panoias de Cima,PANOIAS DE CIMA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,Redes dos ministérios,,,ji.panoias@escolas.min-edu.pt,271231568,76097.5644706984,93015.1991584413
141555,162012,"Agrupamento de Escolas da Sé, Guarda",615419,"Jardim de Infância de Guarda-Gare, Guarda",N,"Rua do Pina, 3",GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,Redes dos ministérios,,,ji.guardagare@escolas.min-edu.pt,271238762,75244.5322083917,98982.6075541438
141556,162012,"Agrupamento de Escolas da Sé, Guarda",608798,"Jardim de Infância de Castanheira, Guarda",N,  Rua Duque de Lafões   Castanheira,CASTANHEIRA GRD,Guarda,Guarda,Centro,QZP.33,Pré-escolar,Redes dos ministérios,,,ji.castanheira@escolas.min-edu.pt,271947815,89269.2278285703,101351.368529462
141557,162012,"Agrupamento de Escolas da Sé, Guarda",615444,"Jardim de Infância de Bairro da Luz, Guarda",N,"Rua Tapada da Porta, Bairro da Luz",GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,Redes dos ministérios,,,ji.bluz@escolas.min-edu.pt,271225504,74348.4900518012,97214.5755670503
141558,162012,"Agrupamento de Escolas da Sé, Guarda",601240,"Jardim de Infância de Alfarazes, Guarda",N,Guarda (Sé),GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,Redes dos ministérios,,,ji.alfarazes@escolas.min-edu.pt,271222943,73650.600158766,95323.565944619
141559,162012,"Agrupamento de Escolas da Sé, Guarda",402886,"Escola Básica e Secundária da Sé, Guarda",S,R. Almeida Garrett,GUARDA,Guarda,Guarda,Centro,QZP.33,2º Ciclo;3º Ciclo;Secundário;Artistico;Profissional,Redes dos ministérios,271211592,http://www.aese.edu.pt,direcao@aeseguarda.edu.gov.pt;servicos@aeseguarda.edu.gov.pt,271227004,73861.1061760889,96520.8468385641
141560,162012,"Agrupamento de Escolas da Sé, Guarda",296016,"Escola Básica de Sequeira, Guarda",N,Rua da Treija,GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar;1º Ciclo,Redes dos ministérios,,,,,75661.8350076725,98778.5912580042
141561,162012,"Agrupamento de Escolas da Sé, Guarda",267284,"Escola Básica de Póvoa do Mileu, Guarda",N,R. Dr. Alberto Garcia,GUARDA,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.povoamileu@escolas.min-edu.pt,271222940,74332.2800529613,97634.3249549395
141562,162012,"Agrupamento de Escolas da Sé, Guarda",295498,"Escola Básica de Porto da Carne, Guarda",N,Avenida da Escola,PORTO DA CARNE,Guarda,Guarda,Centro,QZP.33,Pré-escolar;1º Ciclo,Redes dos ministérios,,,,,71155.8703735639,104259.506616399
141563,162012,"Agrupamento de Escolas da Sé, Guarda",263850,"Escola Básica de Pêra do Moço, Guarda",N,EB1 Pera do Moço 6300-160,PÊRA DO MOÇO,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.peramoco@escolas.min-edu.pt,271963872,77894.0924430733,105256.263509517
141564,162012,"Agrupamento de Escolas da Sé, Guarda",220887,"Escola Básica de Estação, Guarda",N,Av. da Estação,GUARDA,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.eguardagare@escolas.min-edu.pt,271238450,75380.6344848071,98481.5513501641
141565,162012,"Agrupamento de Escolas da Sé, Guarda",207202,"Escola Básica de Barracão, Guarda",N,R. Alberto Dinis da Fonseca,PANOIAS DE CIMA,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.bpanoiascima@escolas.min-edu.pt,271231892,76016.7826120883,94073.0936704335
141566,162012,"Agrupamento de Escolas da Sé, Guarda",264908,"Escola Básica de Bairro do Pinheiro, Guarda",N,Pç. Dr. João Oliveira Matos,GUARDA,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.bpinheiro@escolas.min-edu.pt,271238765,75336.0091509553,97699.0261857495
141567,162012,"Agrupamento de Escolas da Sé, Guarda",206260,"Escola Básica de Bairro da Luz, Guarda",N,Rua Tenente Pedro Joaquim - Bairro da Luz,GUARDA,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.bluz@escolas.min-edu.pt,271222945,74421.7221634115,97041.721259378
141568,162012,"Agrupamento de Escolas da Sé, Guarda",202113,"Escola Básica de Alfarazes, Guarda",N,Alfarazes,GUARDA,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.alfarazes@escolas.min-edu.pt,271222944,73528.5704984258,95805.0200209421
141569,162012,"Agrupamento de Escolas da Sé, Guarda",258295,"Escola Básica de Rochoso, Guarda",N,Rochoso,ROCHOSO,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.ctj@escolas.min-edu.pt,271518167,88345.8076519713,94801.1695296655
141570,162012,"Agrupamento de Escolas da Sé, Guarda",346500,"Escola Básica Carolina Beatriz Ângelo, Guarda",N,R. Martinho Júlio Costa -Urb. Quinta das Covas,GUARDA,Guarda,Guarda,Centro,QZP.33,2º Ciclo;3º Ciclo;Artistico,Redes dos ministérios,271214812,,eb23.guarda@escolas.min-edu.pt,271205040,76313.1901432845,99033.2177937749
141571,162012,"Agrupamento de Escolas da Sé, Guarda",283630,"Jardim de Infância de Vila Fernando, Guarda",N,Av General Joao de Almeida,VILA FERNANDO GRD,Guarda,Guarda,Centro,QZP.33,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.vfernando@escolas.min-edu.pt,271979273,82747.9018031693,92098.7350162747
141572,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",205448,"Escola Básica Augusto Gil, Guarda",N,Largo João de Deus,GUARDA,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,271232026,,eb1.augustogil@escolas.min-edu.pt,271232020,73332.6209717816,96817.3828419908
141573,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",200517,"Escola Básica Adães Bermudes, Guarda",N,R. Dr. Joaquim Bernardo,GUARDA,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.adaesbermudas@escolas.min-edu.pt,271222948,73461.2485971197,96877.0633571807
141574,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",634335,"Jardim de Infância de Trinta, Guarda",N,Bairro do Chão do Freixo,TRINTA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,Redes dos ministérios,,,ji.trinta@escolas.min-edu.pt,271591750,65923.6175637049,93012.6416299849
141575,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",615420,"Jardim de Infância de Sé, Guarda",N,R. S. João de Deus,GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,Redes dos ministérios,,,ji.se@escolas.min-edu.pt,271222954,73383.4884474782,96469.4946346154
141576,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",400701,"Escola Secundária Afonso de Albuquerque, Guarda",S,Av. Dr. Afonso Costa,GUARDA,Guarda,Guarda,Centro,QZP.33,3º Ciclo;Secundário;Artistico;Profissional,Redes dos ministérios,271221217,http://www.aeaag.pt,direcao@aeaalbuquerque.edu.gov.pt;servicos@aeaalbuquerque.edu.gov.pt,271223377,72697.134424932,96770.0785281682
141577,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",273454,"Escola Básica Santa Zita, Guarda",N,R. Pedro Álvares Cabral,GUARDA,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.stazita@escolas.min-edu.pt,271211877,73589.2800965215,96876.6580103064
141578,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",282900,"Escola Básica de Videmonte, Guarda",N,Videmonte,VIDEMONTE,Guarda,Guarda,Centro,QZP.33,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.videmonte@escolas.min-edu.pt,271591743,62591.9939141466,94202.3797468287
141579,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",279389,"Escola Básica de Trinta, Guarda",N,Trinta  Guarda,TRINTA,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.trinta@escolas.min-edu.pt,271591751,66119.5922176835,93206.2744935661
141580,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",343160,"Escola Básica de Santa Clara, Guarda",N,R. Soeiro Viegas,GUARDA,Guarda,Guarda,Centro,QZP.33,2º Ciclo;3º Ciclo;Artistico,Redes dos ministérios,271223120,,eb23.staclaraguarda@escolas.min-edu.pt,271211537,73115.2136756078,96891.4367111654
141581,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",232154,"Escola Básica de Maçainhas, Guarda",N,Macainhas - Guarda,MAÇAÍNHAS GRD,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.macainhasbaixo@escolas.min-edu.pt,271225289,69597.3804474253,95698.0627832367
141582,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",229222,"Escola Básica de Lameirinhas, Guarda",N,Rua das Flores,GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.lameirinhas@escolas.min-edu.pt,271222952,72321.7370923055,96480.9054901377
141583,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",225617,"Escola Básica de Gonçalo, Guarda",N,R. 1º de Dezembro,GONÇALO,Guarda,Guarda,Centro,QZP.33,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.goncalo@escolas.min-edu.pt,275431265,67009.0401787522,83912.4105100795
141584,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",221478,"Escola Básica de Famalicão, Guarda",N,Rua das Escolas,FAMALICÃO GRD,Guarda,Guarda,Centro,QZP.33,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.famalicaoescolas@escolas.min-edu.pt,275487423,64059.4427743285,86251.1651444042
141585,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",220796,"Escola Básica de Espírito Santo, Guarda",N,Rua Paiva Couceiro,GUARDA,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.espiritosanto@escolas.min-edu.pt,271222960,72968.3123016948,97103.5303164549
141586,161512,"Agrupamento de Escolas Afonso de Albuquerque, Guarda",208401,"Escola Básica de Bonfim, Guarda",N,R. Dr. Santos Lucas,GUARDA,Guarda,Guarda,Centro,QZP.33,1º Ciclo,Redes dos ministérios,,,eb1.bonfim@escolas.min-edu.pt,271205190,73401.3629980896,96435.4645260565
141587,,,800182,Casa Da Criança Da Fundação José Carlos Godinho Ferreira De Almeida,N,"Rua Da Torre, N.º 30",GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,IPSS ou equiparada,271212967,,,271224365
141588,,,522715,Abrigo Infantil Da Sagrada Família,N,"Rua Da Treija, 41",GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,IPSS ou equiparada,271215919,,instituto.s.miguel@mail.telepac.pt,271239218
141589,,,515097,Lar Jardim Infantil De Stª Luzia,N,"R. 31 De Janeiro, 54",GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,IPSS ou equiparada,271225348,,instituto.s.miguel@mail.telepac.pt,271211555
141590,,,515140,Lactário Dr. Proença de Carvalho,N,"Rua Nuno Álvares, n.º 2",GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,IPSS ou equiparada,271212229,,ldrproencacarvalho@escolas.min-edu.pt,271212229,73359.9470328931,96640.5142440998
141591,,,515115,Jardim Infantil Do Centro Assist. Social,N,Quinta Nossa Senhora Do Milreu (Antigo Colégio S. José),GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,IPSS ou equiparada,271212174,,instituto.s.miguel@mail.telapac.pt,271212174
141592,,,515085,Obra De Santa Zita - Guarda,N,"R. Pedro Álvares Cabral, Nº 55",GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,IPSS ou equiparada,271221913,,guarda@osz.pt,271212328
141593,,,515127,Jardim Infantil da Associação Desportiva e Recreativa das Lameirinhas,N,Rua das Flores,GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,IPSS ou equiparada,271081747,,ji.adrlameirinhas@escolas.min-edu.pt,271221887,72290.2265729405,96471.0495158257
141594,,,515152,Jardim Infantil da A.D.M. Estrela,N,Travessa da Fontainha,GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,IPSS ou equiparada,271200879,http://www.admestrela.pt,ji.adm@escolas.min-edu.pt,271200870,72764.1461491367,97001.6196477891
141595,,,515164,Jardim Infantil Casa Detrabalho Jesus Maria José,N,Rochoso,ROCHOSO,Guarda,Guarda,Centro,QZP.33,Pré-escolar,IPSS ou equiparada,271581596,,instituto.s.miguel@mail.telepac.pt,271585133
141596,,,515103,Infantário Da Stª Casa Da Misericórdia,N,"Avenida Alexandre Herculano, Nº 5",GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,IPSS ou equiparada,271232301,,scmgrh@gmail.com,271212986;271232300
141597,,,515139,Fundação João Bento Raimundo,N,Av. Alexandre Herculano,GUARDA,Guarda,Guarda,Centro,QZP.33,Pré-escolar,IPSS ou equiparada,271220419,http://www.fagil.org,ji.abaugustogil@escolas.min-edu.pt,271220410
141598,,,802846,"Escola Regional Dr. José Dinis da Fonseca, Arrifana",N,Outeiro de S. Miguel,ARRIFANA GRD,Guarda,Guarda,Centro,QZP.33,1º Ciclo;Profissional,Particular,271230679,https://www.outeiroonline.com/,esc.djdfarrifana@escolas.min-edu.pt;escregional@gmail.pt,271238197,76768.3783478926,100139.039968054
141599,,,803074,Escola de Línguas da Guarda - Royal School of Language,N,"Rua Alves Roçadas, n.º 51 - 3.º , 4,º Esq. e 5.º",GUARDA,Guarda,Guarda,Centro,QZP.33,Extra-escolar,Particular,271222805,,,271222999,73319.0419028554,96920.6108934532
141600,,,801310,Ensiguarda - Escola Profissional da Guarda,N,"Rua Soeiro Viegas nº21, 3ºb - Esq",GUARDA,Guarda,Guarda,Centro,QZP.33,Profissional,Particular,271230410,http://www.ensiguarda.pt,ensiguarda@escolas.min-edu.pt,271237034,72815.2709237146,96932.1517387942
141601,,,523793,Conservatório de Música de São José da Guarda,N,Quinta Nossa Senhora do Mileu,GUARDA,Guarda,Guarda,Centro,QZP.33,Artistico,Particular,271221765,,conservatoriodaguarda@gmail.com;cvm.sjoseguarda@escolas.min-edu.pt,271221407,73645.9372067176,97461.0475887876
141602,,,800467,"Colégio de Línguas - Egitâneo, LDA",N,"Rua Francisco Prazeres, 2.º Esq",GUARDA,Guarda,Guarda,Centro,QZP.33,Extra-escolar,Particular,271224303,,,271224303,73523.7073257588,96722.596995231
141603,,,800152,CERCIG Coop. Educ. Reab. Cri. Inadaptadas,N,Av. Rainha Amélia Parque da Saúde,GUARDA,Guarda,Guarda,Centro,QZP.33,Especial,Particular,271210064,,cercig@escolas.min-edu.pt,271212739,72642.632020513,96428.0467031632
141604,,,807508,Centro de Emprego e Formação Profissional da Guarda,N,Rua do Estádio Municipal,GUARDA,Guarda,Guarda,Centro,QZP.33,Profissional,Redes dos ministérios,,,,,72518.5075828829,96890.4584221643
141605,,,807615,INOVINTER - Centro de Formação e de Inovação Tecnológica - Guarda,S,"Avenida Monsenhor Mendes do Carmo, 21 – R/C Esq",GUARDA,Guarda,Guarda,Centro,QZP.33,Profissional,Redes dos ministérios,,,,,73165.2093782091,97308.6036060466
141606,,,807634,Centro de Competências para a Economia Social,S,"Rua de Vila Nova, 1323",GUARDA,Guarda,Guarda,Centro,QZP.33,Profissional,Redes dos ministérios,,,,,-45279.9956674002,167199.799925786
141607,160258,Agrupamento de Escolas de Manteigas,342063,Escola Básica e Secundária de Manteigas,S,Rua de S. Lourenço,MANTEIGAS,Manteigas,Guarda,Centro,QZP.34,2º Ciclo;3º Ciclo;Secundário,Redes dos ministérios,275980049,http://eb23manteigas.webnode.com.pt,direcao@aemanteigas.edu.gov.pt;servicos@aemanteigas.edu.gov.pt,275980040,50523.9733688679,81856.9729641702
141608,160258,Agrupamento de Escolas de Manteigas,231289,Escola Básica de Manteigas,N,R. Dr. Sobral,MANTEIGAS,Manteigas,Guarda,Centro,QZP.34,Pré-escolar;1º Ciclo,Redes dos ministérios,275980049,,eb1.manteigas@escolas.min-edu.pt,275982818,50304.3637360271,81531.4584455745
141609,,,710026,Infantário de Manteigas - ""Favo de Mel"",N,Rua do Outeiro,MANTEIGAS,Manteigas,Guarda,Centro,QZP.34,Pré-escolar,IPSS ou equiparada,,,if.favodemel@escolas.min-edu.pt,275981654,50087.0169597022,81782.4173570541
141610,,,802810,Escola Profissional de Hotelaria de Manteigas,N,Centro de Férias de Sicó - Senhora de Fátima,MANTEIGAS,Manteigas,Guarda,Centro,QZP.34,Profissional,Particular,275982119,http://www.ephm.com.pt/,ep.hmanteigas@escolas.min-edu.pt,275982317,51043.8829564797,82493.613030847
141611,160076,Agrupamento de Escolas de Meda,620002,Jardim de Infância de Meda,N,Parque Municipal,MEDA,Meda,Guarda,Centro,QZP.31,Pré-escolar,Redes dos ministérios,,,ji.meda@escolas.min-edu.pt,279883378,73791.6325598861,144477.298014192
141612,160076,Agrupamento de Escolas de Meda,346354,Escola Básica e Secundária de Meda,S,Avenida Gago Coutinho e Sacadura Cabral,MEDA,Meda,Guarda,Centro,QZP.31,1º Ciclo;2º Ciclo;3º Ciclo;Secundário,Redes dos ministérios,279882728,http://www.agrupamentoescolasmeda.pt,direcao@aemeda.edu.gov.pt;servicos@aemeda.edu.gov.pt,279880010,73338.6193372945,145220.79836117
141613,,,522272,Jardim Infantil Do Instituto D. Maria Do Carmo Lacerda Faria,N,"Rua D.  Maria Do Carmo Faria, 62",MEDA,Meda,Guarda,Centro,QZP.31,Pré-escolar,IPSS ou equiparada,279882441,,ji.itdmclfaria@escolas.min-edu.pt,279882441
141614,161585,Agrupamento de Escolas de Pinhel,403623,Escola Secundária de Pinhel,S,Avenida Carneiro de Gusmão,PINHEL,Pinhel,Guarda,Centro,QZP.31,3º Ciclo;Secundário;Profissional,Redes dos ministérios,271413387,http://portal.aepinhel.org,direcao@aepinhel.edu.gov.pt;servicos@aepinhel.edu.gov.pt,271413396,89373.1659261829,123261.383380893
141615,161585,Agrupamento de Escolas de Pinhel,310347,Escola Básica n.º 2 de Pinhel,N,Rua Dr. João Telles,PINHEL,Pinhel,Guarda,Centro,QZP.31,2º Ciclo;3º Ciclo,Redes dos ministérios,271413686,,eb2.pinhel@escolas.min-edu.pt,271413328,89542.8463893277,123318.300905293
141616,161585,Agrupamento de Escolas de Pinhel,265044,Escola Básica n.º 1 de Pinhel,N,R. Padre Pedro Mª Aguilar,PINHEL,Pinhel,Guarda,Centro,QZP.31,Pré-escolar;1º Ciclo,Redes dos ministérios,,,eb1.pinhel@escolas.min-edu.pt,271413850,89672.7428204715,123322.53827436
141617,161585,Agrupamento de Escolas de Pinhel,224340,"Escola Básica de Freixedas, Pinhel",N,"Estrada Nacional,  221",FREIXEDAS,Pinhel,Guarda,Centro,QZP.31,1º Ciclo,Redes dos ministérios,,,eb1.freixedas@escolas.min-edu.pt,271456182,82061.0879002501,114267.581887595
141618,,,523008,Jardim Infantil Da Stª Casa Da Misericórdia,N,Largo Arq. José Duarte Madeira,PINHEL,Pinhel,Guarda,Centro,QZP.31,Pré-escolar,IPSS ou equiparada,271411908,,jardmisericordiapinhel@gmail.com,271412324
141619,,,522703,Fundação Dª. Teodora Felizarda da Graça Vilhena Carvalho e Fonseca,N,Largo 27 de Agosto,FREIXEDAS,Pinhel,Guarda,Centro,QZP.31,Pré-escolar,IPSS ou equiparada,,,ji.fdteodoraffonseca@escolas.min-edu.pt,271456400,82089.6140317371,114113.518225482
141620,161548,Agrupamento de Escolas de Sabugal,631887,"Jardim de Infância de Souto, Sabugal",N,Rua do Robalbo,SABUGAL,Sabugal,Guarda,Centro,QZP.33,Pré-escolar,Redes dos ministérios,,,ji.soutocolegio@escolas.min-edu.pt,271608031,100173.702435906,77124.8249948087
141621,161548,Agrupamento de Escolas de Sabugal,628633,Jardim de Infância de Sabugal,N,R. Jeremias Amaral Dias,SABUGAL,Sabugal,Guarda,Centro,QZP.33,Pré-escolar,Redes dos ministérios,,,ji.sabugal@escolas.min-edu.pt,,89497.9457496731,76404.1552105601
